#group,false,false,false
#datatype,string,long,dateTime:RFC3339
#default,,,
,id,p_count,time
,aiot,0,2026-02-22T22:24:16.587880025Z
,aiot,0,2026-02-22T22:29:16.507474026Z
,aiot,0,2026-02-22T22:34:16.745750874Z
,aiot,0,2026-02-22T22:44:16.937500964Z
,aiot,0,2026-02-22T22:49:17.14823218Z
,aiot,0,2026-02-22T22:54:17.082945325Z
,aiot,0,2026-02-22T22:59:17.108989474Z
,aiot,0,2026-02-22T23:04:17.136793113Z
,aiot,0,2026-02-22T23:09:17.067429616Z
,aiot,0,2026-02-22T23:14:17.086710077Z
,aiot,0,2026-02-22T23:19:17.128277158Z
,aiot,0,2026-02-22T23:24:17.178882109Z
,aiot,0,2026-02-22T23:29:17.286800507Z
,aiot,0,2026-02-22T23:34:17.329392091Z
,aiot,0,2026-02-22T23:39:17.569834212Z
,aiot,0,2026-02-22T23:44:17.586877427Z
,aiot,0,2026-02-22T23:49:17.65412995Z
,aiot,0,2026-02-22T23:54:17.648139432Z
,aiot,0,2026-02-22T23:59:17.709004259Z
,aiot,0,2026-02-23T00:04:17.520035095Z
,aiot,0,2026-02-23T00:09:17.647431218Z
,aiot,0,2026-02-23T00:14:17.778883605Z
,aiot,0,2026-02-23T00:19:17.706726249Z
,aiot,0,2026-02-23T00:24:18.048334412Z
,aiot,0,2026-02-23T00:29:18.078126361Z
,aiot,0,2026-02-23T00:34:18.108892902Z
,aiot,0,2026-02-23T00:39:18.127732582Z
,aiot,0,2026-02-23T00:44:18.16682942Z
,aiot,0,2026-02-23T00:49:18.198069937Z
,aiot,0,2026-02-23T00:54:18.2288796Z
,aiot,0,2026-02-23T00:59:18.247309587Z
,aiot,0,2026-02-23T01:04:18.317250209Z
,aiot,0,2026-02-23T01:14:18.796031517Z
,aiot,0,2026-02-23T01:19:18.887203285Z
,aiot,0,2026-02-23T01:24:18.826958785Z
,aiot,0,2026-02-23T01:29:18.849291465Z
,aiot,0,2026-02-23T01:34:18.887500936Z
,aiot,0,2026-02-23T01:39:18.812293195Z
,aiot,0,2026-02-23T01:44:18.846454003Z
,aiot,0,2026-02-23T01:49:18.888563274Z
,aiot,0,2026-02-23T01:54:18.927358022Z
,aiot,0,2026-02-23T01:59:18.92773469Z
,aiot,0,2026-02-23T02:04:18.977637228Z
,aiot,0,2026-02-23T02:09:18.887102157Z
,aiot,0,2026-02-23T02:14:18.926958514Z
,aiot,0,2026-02-23T02:19:18.959509527Z
,aiot,0,2026-02-23T02:24:19.00721388Z
,aiot,0,2026-02-23T02:29:19.028907974Z
,aiot,0,2026-02-23T02:34:19.160514904Z
,aiot,0,2026-02-23T02:39:19.287753661Z
,aiot,0,2026-02-23T02:44:19.415596631Z
,aiot,0,2026-02-23T02:49:19.488126822Z
,aiot,0,2026-02-23T02:54:19.467388902Z
,aiot,0,2026-02-23T02:59:19.307515137Z
,aiot,0,2026-02-23T03:04:19.546775375Z
,aiot,0,2026-02-23T03:09:19.47769469Z
,aiot,0,2026-02-23T03:14:19.727631578Z
,aiot,0,2026-02-23T03:19:19.63734542Z
,aiot,0,2026-02-23T03:24:19.757083639Z
,aiot,0,2026-02-23T03:29:19.907318659Z
,aiot,0,2026-02-23T03:34:19.927164858Z
,aiot,0,2026-02-23T03:44:20.527169613Z
,aiot,0,2026-02-23T03:49:20.526512382Z
,aiot,0,2026-02-23T03:54:20.677899619Z
,aiot,0,2026-02-23T03:59:20.706906161Z
,aiot,0,2026-02-23T04:04:20.737108073Z
,aiot,0,2026-02-23T04:09:20.667204828Z
,aiot,0,2026-02-23T04:14:20.687232414Z
,aiot,0,2026-02-23T04:19:20.744994617Z
,aiot,0,2026-02-23T04:24:20.756975843Z
,aiot,0,2026-02-23T04:29:20.797516737Z
,aiot,0,2026-02-23T04:34:20.829817347Z
,aiot,0,2026-02-23T04:39:20.756717151Z
,aiot,0,2026-02-23T04:44:20.767310135Z
,aiot,0,2026-02-23T04:49:20.816935914Z
,aiot,0,2026-02-23T04:54:20.845690715Z
,aiot,0,2026-02-23T04:59:20.876873441Z
,aiot,0,2026-02-23T05:04:20.907174284Z
,aiot,0,2026-02-23T05:09:20.845309373Z
,aiot,0,2026-02-23T05:14:20.866968806Z
,aiot,0,2026-02-23T05:19:20.886353589Z
,aiot,0,2026-02-23T05:24:20.926516005Z
,aiot,0,2026-02-23T05:29:20.957300291Z
,aiot,1,2026-02-23T05:34:20.987105975Z
,aiot,1,2026-02-23T05:39:20.917076249Z
,aiot,1,2026-02-23T05:44:20.95746051Z
,aiot,0,2026-02-23T05:49:20.978469061Z
,aiot,0,2026-02-23T05:54:20.907756471Z
,aiot,2,2026-02-23T05:59:20.927685812Z
,aiot,0,2026-02-23T06:04:21.086601797Z
,aiot,0,2026-02-23T06:14:21.2498235Z
,aiot,0,2026-02-23T06:19:21.487538336Z
,aiot,0,2026-02-23T06:24:21.273876033Z
,aiot,0,2026-02-23T06:29:21.445652982Z
,aiot,0,2026-02-23T06:34:21.466576326Z
,aiot,0,2026-02-23T06:39:21.396939298Z
,aiot,0,2026-02-23T06:44:21.430740521Z
,aiot,3,2026-02-23T06:49:21.45913109Z
,aiot,6,2026-02-23T06:54:21.406448674Z
,aiot,0,2026-02-23T06:59:21.499420991Z
,aiot,1,2026-02-23T07:04:21.43185434Z
,aiot,1,2026-02-23T07:09:21.489570506Z
,aiot,1,2026-02-23T07:14:21.498147233Z
,aiot,0,2026-02-23T07:19:21.536362512Z
,aiot,0,2026-02-23T07:24:21.55303348Z
,aiot,1,2026-02-23T07:29:21.48804983Z
,aiot,0,2026-02-23T07:34:21.418484759Z
,aiot,3,2026-02-23T07:39:21.439588981Z
,aiot,0,2026-02-23T07:44:21.466259718Z
,aiot,0,2026-02-23T07:49:21.518220282Z
,aiot,0,2026-02-23T07:54:21.537137263Z
,aiot,0,2026-02-23T07:59:21.5766894Z
,aiot,0,2026-02-23T08:04:21.609533094Z
,aiot,0,2026-02-23T08:09:21.539251762Z
,aiot,0,2026-02-23T08:14:21.55948195Z
,aiot,0,2026-02-23T08:19:21.590294078Z
,aiot,2,2026-02-23T08:24:21.625579778Z
,aiot,0,2026-02-23T08:29:21.547547245Z
,aiot,3,2026-02-23T08:34:21.579231956Z
,aiot,0,2026-02-23T08:44:21.895965531Z
,aiot,0,2026-02-23T08:49:22.089618139Z
,aiot,0,2026-02-23T08:54:22.006622784Z
,aiot,2,2026-02-23T08:59:22.035307905Z
,aiot,1,2026-02-23T09:04:22.090069614Z
,aiot,0,2026-02-23T09:09:21.999690618Z
,aiot,4,2026-02-23T09:14:22.041912477Z
,aiot,1,2026-02-23T09:19:22.071247443Z
,aiot,0,2026-02-23T09:24:22.114755088Z
,aiot,0,2026-02-23T09:29:22.139485672Z
,aiot,0,2026-02-23T09:34:22.062045575Z
,aiot,0,2026-02-23T09:39:22.088397762Z
,aiot,1,2026-02-23T09:44:22.131363242Z
,aiot,1,2026-02-23T09:49:22.576556647Z
,aiot,0,2026-02-23T09:54:22.082795132Z
,aiot,0,2026-02-23T09:59:22.123177128Z
,aiot,4,2026-02-23T10:04:22.148184573Z
,aiot,0,2026-02-23T10:09:22.165220032Z
,aiot,0,2026-02-23T10:14:22.104614469Z
,aiot,1,2026-02-23T10:19:22.238982558Z
,aiot,2,2026-02-23T10:24:22.171335373Z
,aiot,0,2026-02-23T10:29:22.210474674Z
,aiot,2,2026-02-23T10:34:22.216890874Z
,aiot,2,2026-02-23T10:39:22.278044112Z
,aiot,2,2026-02-23T10:44:22.177965858Z
,aiot,1,2026-02-23T10:49:22.219486713Z
,aiot,0,2026-02-23T10:54:22.257802113Z
,aiot,1,2026-02-23T10:59:22.27753629Z
,aiot,1,2026-02-23T11:04:22.206455071Z
,aiot,0,2026-02-23T11:14:22.63443082Z
,aiot,1,2026-02-23T11:19:22.827609687Z
,aiot,2,2026-02-23T11:24:22.659199685Z
,aiot,0,2026-02-23T11:29:22.772990028Z
,aiot,2,2026-02-23T11:34:22.815833747Z
,aiot,1,2026-02-23T11:39:22.671003582Z
,aiot,1,2026-02-23T11:44:22.761823564Z
,aiot,0,2026-02-23T11:49:22.809389756Z
,aiot,2,2026-02-23T11:54:22.847174047Z
,aiot,0,2026-02-23T11:59:22.857608162Z
,aiot,1,2026-02-23T12:04:22.777637734Z
,aiot,1,2026-02-23T12:09:22.810044805Z
,aiot,0,2026-02-23T12:14:22.845905622Z
,aiot,0,2026-02-23T12:19:22.906428104Z
,aiot,2,2026-02-23T12:24:22.937544716Z
,aiot,0,2026-02-23T12:29:22.871786079Z
,aiot,2,2026-02-23T12:34:23.018756451Z
,aiot,2,2026-02-23T12:39:22.907926065Z
,aiot,1,2026-02-23T12:44:22.931494469Z
,aiot,1,2026-02-23T12:49:22.989881286Z
,aiot,1,2026-02-23T12:54:22.907563143Z
,aiot,0,2026-02-23T12:59:22.927687225Z
,aiot,0,2026-02-23T13:04:22.963702307Z
,aiot,0,2026-02-23T13:09:23.002063267Z
,aiot,4,2026-02-23T13:14:23.00558915Z
,aiot,1,2026-02-23T13:19:23.066706585Z
,aiot,0,2026-02-23T13:24:22.984413253Z
,aiot,0,2026-02-23T13:29:23.12081434Z
,aiot,0,2026-02-23T13:34:23.179271241Z
,aiot,1,2026-02-23T13:44:23.416604929Z
,aiot,0,2026-02-23T13:49:23.410342875Z
,aiot,1,2026-02-23T13:54:23.570520272Z
,aiot,1,2026-02-23T13:59:23.619442469Z
,aiot,0,2026-02-23T14:04:23.554845258Z
,aiot,0,2026-02-23T14:09:23.572746475Z
,aiot,2,2026-02-23T14:14:23.459780231Z
,aiot,0,2026-02-23T14:19:23.650715541Z
,aiot,1,2026-02-23T14:24:23.566603479Z
,aiot,0,2026-02-23T14:29:23.707416291Z
,aiot,0,2026-02-23T14:34:23.629379115Z
,aiot,0,2026-02-23T14:39:23.651183019Z
,aiot,2,2026-02-23T14:44:23.56869629Z
,aiot,0,2026-02-23T14:49:23.623334311Z
,aiot,2,2026-02-23T14:54:23.635631589Z
,aiot,0,2026-02-23T14:59:23.691329418Z
,aiot,0,2026-02-23T15:04:23.694932372Z
,aiot,0,2026-02-23T15:09:23.731570877Z
,aiot,0,2026-02-23T15:14:23.773671155Z
,aiot,0,2026-02-23T15:19:23.699863919Z
,aiot,0,2026-02-23T15:24:23.723395253Z
,aiot,0,2026-02-23T15:29:23.569392534Z
,aiot,0,2026-02-23T15:34:23.689328997Z
,aiot,0,2026-02-23T15:39:23.811198984Z
,aiot,0,2026-02-23T15:44:23.862201638Z
,aiot,1,2026-02-23T15:49:23.775702516Z
,aiot,1,2026-02-23T15:54:23.810642016Z
,aiot,1,2026-02-23T15:59:23.729990566Z
,aiot,0,2026-02-23T16:04:23.782694298Z
,aiot,0,2026-02-23T16:14:24.251884201Z
,aiot,0,2026-02-23T16:19:24.087635826Z
,aiot,0,2026-02-23T16:24:24.08928943Z
,aiot,0,2026-02-23T16:29:24.231389404Z
,aiot,0,2026-02-23T16:34:24.291520339Z
,aiot,0,2026-02-23T16:39:24.202743342Z
,aiot,0,2026-02-23T16:44:24.235272091Z
,aiot,0,2026-02-23T16:49:24.25540237Z
,aiot,0,2026-02-23T16:54:24.298555958Z
,aiot,0,2026-02-23T16:59:24.321161597Z
,aiot,0,2026-02-23T17:04:24.378843767Z
,aiot,0,2026-02-23T17:09:24.296704666Z
,aiot,0,2026-02-23T17:14:24.324134386Z
,aiot,0,2026-02-23T17:19:24.344079474Z
,aiot,0,2026-02-23T17:24:24.392632034Z
,aiot,3,2026-02-23T17:29:24.399039641Z
,aiot,0,2026-02-23T17:34:24.347952991Z
,aiot,0,2026-02-23T17:39:24.370171697Z
,aiot,0,2026-02-23T17:44:24.502499529Z
,aiot,0,2026-02-23T17:49:24.449896801Z
,aiot,0,2026-02-23T17:54:24.451050339Z
,aiot,0,2026-02-23T17:59:24.4887384Z
,aiot,0,2026-02-23T18:04:24.432483026Z
,aiot,0,2026-02-23T18:09:24.447699924Z
,aiot,0,2026-02-23T18:14:24.476637342Z
,aiot,0,2026-02-23T18:19:24.536647135Z
,aiot,0,2026-02-23T18:24:24.436870805Z
,aiot,0,2026-02-23T18:29:24.457068207Z
,aiot,0,2026-02-23T18:34:24.496805955Z
,aiot,0,2026-02-23T18:44:24.87151165Z
,aiot,0,2026-02-23T18:49:24.907078264Z
,aiot,0,2026-02-23T18:54:24.827775965Z
,aiot,0,2026-02-23T18:59:24.853073646Z
,aiot,0,2026-02-23T19:04:24.884771035Z
,aiot,0,2026-02-23T19:09:24.930046507Z
,aiot,0,2026-02-23T19:14:24.968085074Z
,aiot,0,2026-02-23T19:19:24.994489594Z
,aiot,0,2026-02-23T19:24:24.923334443Z
,aiot,0,2026-02-23T19:29:24.953285746Z
,aiot,0,2026-02-23T19:34:24.977145069Z
,aiot,0,2026-02-23T19:39:24.91899668Z
,aiot,0,2026-02-23T19:44:24.931393589Z
,aiot,0,2026-02-23T19:49:24.975259633Z
,aiot,0,2026-02-23T19:54:25.004119613Z
,aiot,0,2026-02-23T19:59:25.043841201Z
,aiot,0,2026-02-23T20:04:25.058610207Z
,aiot,0,2026-02-23T20:09:24.987237451Z
,aiot,0,2026-02-23T20:14:25.041730089Z
,aiot,0,2026-02-23T20:19:25.047515262Z
,aiot,0,2026-02-23T20:24:24.969220583Z
,aiot,0,2026-02-23T20:29:25.018966026Z
,aiot,0,2026-02-23T20:34:25.15161535Z
,aiot,0,2026-02-23T20:39:25.078390591Z
,aiot,0,2026-02-23T20:44:25.117570005Z
,aiot,0,2026-02-23T20:49:25.027373217Z
,aiot,0,2026-02-23T20:54:25.067433913Z
,aiot,0,2026-02-23T20:59:25.087968332Z
,aiot,0,2026-02-23T21:04:25.226758096Z
,aiot,0,2026-02-23T21:14:25.474994554Z
,aiot,0,2026-02-23T21:19:25.53695862Z
,aiot,0,2026-02-23T21:24:25.383935435Z
,aiot,0,2026-02-23T21:29:25.491426616Z
,aiot,0,2026-02-23T21:34:25.523074688Z
,aiot,0,2026-02-23T21:39:25.553357371Z
,aiot,0,2026-02-23T21:44:25.488418966Z
,aiot,0,2026-02-23T21:49:25.617971093Z
,aiot,0,2026-02-23T21:54:25.549280572Z
,aiot,0,2026-02-23T21:59:25.571852294Z
,aiot,0,2026-02-23T22:04:25.606945169Z
,aiot,0,2026-02-23T22:09:25.653741937Z
,aiot,0,2026-02-23T22:14:25.55942675Z
,aiot,0,2026-02-23T22:19:25.688155853Z
,aiot,0,2026-02-23T22:24:25.627496904Z
,aiot,0,2026-02-23T22:29:25.652673097Z
,aiot,0,2026-02-23T22:34:25.587246531Z
,aiot,0,2026-02-23T22:39:25.61105965Z
,aiot,0,2026-02-23T22:44:25.64940712Z
,aiot,0,2026-02-23T22:49:25.660562099Z
,aiot,0,2026-02-23T22:54:25.720208553Z
,aiot,0,2026-02-23T22:59:25.729391725Z
,aiot,0,2026-02-23T23:04:25.770285569Z
,aiot,0,2026-02-23T23:09:25.809171157Z
,aiot,0,2026-02-23T23:14:25.731919098Z
,aiot,0,2026-02-23T23:19:25.778550461Z
,aiot,0,2026-02-23T23:24:25.788970252Z
,aiot,0,2026-02-23T23:29:25.72079576Z
,aiot,0,2026-02-23T23:34:25.859990968Z
,aiot,0,2026-02-23T23:44:26.058417559Z
,aiot,0,2026-02-23T23:49:26.052432681Z
,aiot,0,2026-02-23T23:54:26.180696499Z
,aiot,0,2026-02-23T23:59:26.210539046Z
,aiot,0,2026-02-24T00:04:26.145788068Z
,aiot,0,2026-02-24T00:09:26.173587945Z
,aiot,0,2026-02-24T00:14:26.208628225Z
,aiot,0,2026-02-24T00:19:26.242811418Z
,aiot,0,2026-02-24T00:24:26.271668343Z
,aiot,0,2026-02-24T00:29:26.191723842Z
,aiot,0,2026-02-24T00:34:26.214299543Z
,aiot,0,2026-02-24T00:39:26.268834088Z
,aiot,0,2026-02-24T00:44:26.190243967Z
,aiot,0,2026-02-24T00:49:26.335088511Z
,aiot,0,2026-02-24T00:54:26.350335967Z
,aiot,0,2026-02-24T00:59:26.296515302Z
,aiot,0,2026-02-24T01:04:26.299257692Z
,aiot,0,2026-02-24T01:09:26.241149167Z
,aiot,0,2026-02-24T01:14:26.316413315Z
,aiot,0,2026-02-24T01:19:26.291142769Z
,aiot,0,2026-02-24T01:24:26.457525233Z
,aiot,0,2026-02-24T01:29:26.371415304Z
,aiot,0,2026-02-24T01:34:26.411161061Z
,aiot,0,2026-02-24T01:39:26.3096529Z
,aiot,0,2026-02-24T01:44:26.348572732Z
,aiot,0,2026-02-24T01:49:26.369064145Z
,aiot,0,2026-02-24T01:54:26.539372555Z
,aiot,0,2026-02-24T01:59:26.449742349Z
,aiot,0,2026-02-24T02:04:26.487621156Z
,aiot,0,2026-02-24T02:14:26.954800773Z
,aiot,0,2026-02-24T02:19:26.959340492Z
,aiot,0,2026-02-24T02:24:26.789487451Z
,aiot,0,2026-02-24T02:29:26.921257606Z
,aiot,0,2026-02-24T02:34:26.979318435Z
,aiot,0,2026-02-24T02:39:26.890437025Z
,aiot,0,2026-02-24T02:44:26.944255667Z
,aiot,0,2026-02-24T02:49:27.067382829Z
,aiot,0,2026-02-24T02:54:26.989862309Z
,aiot,0,2026-02-24T02:59:27.02323205Z
,aiot,0,2026-02-24T03:04:26.950236006Z
,aiot,0,2026-02-24T03:09:26.973657192Z
,aiot,0,2026-02-24T03:14:27.029256231Z
,aiot,0,2026-02-24T03:19:27.040984064Z
,aiot,0,2026-02-24T03:24:27.090467473Z
,aiot,0,2026-02-24T03:29:26.99743061Z
,aiot,0,2026-02-24T03:34:27.152674643Z
,aiot,0,2026-02-24T03:39:27.077567615Z
,aiot,0,2026-02-24T03:44:27.096290256Z
,aiot,0,2026-02-24T03:49:27.139188456Z
,aiot,0,2026-02-24T03:54:27.054678897Z
,aiot,0,2026-02-24T03:59:27.096987168Z
,aiot,0,2026-02-24T04:04:27.118553271Z
,aiot,0,2026-02-24T04:09:27.163205608Z
,aiot,0,2026-02-24T04:14:27.180355137Z
,aiot,0,2026-02-24T04:19:27.209484835Z
,aiot,0,2026-02-24T04:24:27.134828058Z
,aiot,0,2026-02-24T04:29:27.288244544Z
,aiot,0,2026-02-24T04:34:27.198921346Z
,aiot,0,2026-02-24T04:44:27.50880863Z
,aiot,0,2026-02-24T04:49:27.491739726Z
,aiot,0,2026-02-24T04:54:27.489489575Z
,aiot,3,2026-02-24T04:59:27.610014475Z
,aiot,0,2026-02-24T05:04:27.573255634Z
,aiot,0,2026-02-24T05:09:27.604409544Z
,aiot,0,2026-02-24T05:14:27.651716762Z
,aiot,0,2026-02-24T05:19:27.59836256Z
,aiot,0,2026-02-24T05:24:27.609280458Z
,aiot,0,2026-02-24T05:29:27.661997362Z
,aiot,0,2026-02-24T05:34:27.789368831Z
,aiot,0,2026-02-24T05:39:27.709391318Z
,aiot,0,2026-02-24T05:44:27.638642089Z
,aiot,0,2026-02-24T05:49:27.759186195Z
,aiot,0,2026-02-24T05:54:27.796537932Z
,aiot,0,2026-02-24T05:59:27.735141429Z
,aiot,0,2026-02-24T06:04:27.950887384Z
,aiot,0,2026-02-24T06:09:27.78972091Z
,aiot,0,2026-02-24T06:14:27.836953436Z
,aiot,0,2026-02-24T06:19:27.749528562Z
,aiot,0,2026-02-24T06:24:27.777911192Z
,aiot,0,2026-02-24T06:29:27.811152404Z
,aiot,0,2026-02-24T06:34:27.847733036Z
,aiot,0,2026-02-24T06:39:27.897057527Z
,aiot,0,2026-02-24T06:44:27.80911673Z
,aiot,1,2026-02-24T06:49:27.815201193Z
,aiot,0,2026-02-24T06:54:27.876201687Z
,aiot,2,2026-02-24T06:59:27.875114162Z
,aiot,0,2026-02-24T07:04:27.809250874Z
,aiot,0,2026-02-24T07:14:28.106539624Z
,aiot,1,2026-02-24T07:19:28.148483797Z
,aiot,0,2026-02-24T07:24:28.153231486Z
,aiot,0,2026-02-24T07:29:28.275138437Z
,aiot,1,2026-02-24T07:34:28.146259545Z
,aiot,1,2026-02-24T07:39:28.351274578Z
,aiot,1,2026-02-24T07:44:28.259315318Z
,aiot,0,2026-02-24T07:49:28.297908926Z
,aiot,0,2026-02-24T07:54:28.340967405Z
,aiot,1,2026-02-24T07:59:28.26757465Z
,aiot,1,2026-02-24T08:04:28.28759934Z
,aiot,1,2026-02-24T08:09:28.429284856Z
,aiot,0,2026-02-24T08:14:28.367125831Z
,aiot,0,2026-02-24T08:19:28.271400271Z
,aiot,1,2026-02-24T08:24:28.323405996Z
,aiot,0,2026-02-24T08:29:28.363204141Z
,aiot,0,2026-02-24T08:34:28.38117861Z
,aiot,3,2026-02-24T08:39:28.419133449Z
,aiot,0,2026-02-24T08:44:28.331892866Z
,aiot,1,2026-02-24T08:49:28.397532405Z
,aiot,0,2026-02-24T08:54:28.422127563Z
,aiot,0,2026-02-24T08:59:28.439305741Z
,aiot,1,2026-02-24T09:04:28.358815541Z
,aiot,0,2026-02-24T09:09:28.49462538Z
,aiot,1,2026-02-24T09:14:28.431342542Z
,aiot,0,2026-02-24T09:19:28.571154824Z
,aiot,0,2026-02-24T09:24:28.409203455Z
,aiot,0,2026-02-24T09:29:28.71012216Z
,aiot,0,2026-02-24T09:34:28.443378032Z
,aiot,3,2026-02-24T09:44:28.920291201Z
,aiot,0,2026-02-24T09:49:28.872459396Z
,aiot,1,2026-02-24T09:54:28.862270628Z
,aiot,0,2026-02-24T09:59:29.127191548Z
,aiot,0,2026-02-24T10:04:28.946564753Z
,aiot,0,2026-02-24T10:09:28.858694492Z
,aiot,0,2026-02-24T10:14:28.909584235Z
,aiot,2,2026-02-24T10:19:29.032478933Z
,aiot,3,2026-02-24T10:24:28.951064628Z
,aiot,1,2026-02-24T10:29:28.991902644Z
,aiot,0,2026-02-24T10:34:29.035155841Z
,aiot,3,2026-02-24T10:39:29.051566726Z
,aiot,0,2026-02-24T10:44:28.976515487Z
,aiot,2,2026-02-24T10:49:29.007602176Z
,aiot,0,2026-02-24T10:54:29.149702012Z
,aiot,4,2026-02-24T10:59:28.977669892Z
,aiot,2,2026-02-24T11:04:29.096359483Z
,aiot,0,2026-02-24T11:09:29.13154149Z
,aiot,0,2026-02-24T11:14:29.072599732Z
,aiot,0,2026-02-24T11:19:29.108880409Z
,aiot,0,2026-02-24T11:24:29.120652636Z
,aiot,2,2026-02-24T11:29:29.173689999Z
,aiot,0,2026-02-24T11:34:29.205532165Z
,aiot,0,2026-02-24T11:39:29.233489228Z
,aiot,2,2026-02-24T11:44:29.156445611Z
,aiot,0,2026-02-24T11:49:29.169414287Z
,aiot,0,2026-02-24T11:54:29.21169628Z
,aiot,0,2026-02-24T11:59:29.241981322Z
,aiot,0,2026-02-24T12:04:29.171429268Z
,aiot,0,2026-02-24T12:14:29.759526793Z
,aiot,0,2026-02-24T12:19:29.698877665Z
,aiot,0,2026-02-24T12:24:29.722900051Z
,aiot,0,2026-02-24T12:29:29.631062579Z
,aiot,0,2026-02-24T12:34:29.753438525Z
,aiot,0,2026-02-24T12:39:29.691195666Z
,aiot,1,2026-02-24T12:44:29.71545923Z
,aiot,0,2026-02-24T12:49:29.669438288Z
,aiot,1,2026-02-24T12:54:29.682199335Z
,aiot,3,2026-02-24T12:59:29.732118164Z
,aiot,1,2026-02-24T13:04:29.743051663Z
,aiot,3,2026-02-24T13:09:29.772729438Z
,aiot,0,2026-02-24T13:14:29.703515948Z
,aiot,0,2026-02-24T13:19:29.731660538Z
,aiot,5,2026-02-24T13:24:29.775428832Z
,aiot,0,2026-02-24T13:29:29.797172989Z
,aiot,0,2026-02-24T13:34:29.816871936Z
,aiot,0,2026-02-24T13:39:29.748498189Z
,aiot,0,2026-02-24T13:44:29.886385431Z
,aiot,0,2026-02-24T13:49:29.807521318Z
,aiot,0,2026-02-24T13:54:29.847978922Z
,aiot,0,2026-02-24T13:59:29.887566Z
,aiot,1,2026-02-24T14:04:29.918748103Z
,aiot,1,2026-02-24T14:09:29.975516386Z
,aiot,1,2026-02-24T14:14:29.887893331Z
,aiot,0,2026-02-24T14:19:30.019609594Z
,aiot,2,2026-02-24T14:24:29.974238374Z
,aiot,5,2026-02-24T14:29:29.969639564Z
,aiot,0,2026-02-24T14:34:30.024239444Z
,aiot,1,2026-02-24T14:44:30.206031698Z
,aiot,0,2026-02-24T14:49:30.395267447Z
,aiot,0,2026-02-24T14:54:30.223240245Z
,aiot,0,2026-02-24T14:59:30.199789097Z
,aiot,2,2026-02-24T15:04:30.377091844Z
,aiot,0,2026-02-24T15:09:30.235985955Z
,aiot,0,2026-02-24T15:14:30.358170629Z
,aiot,0,2026-02-24T15:19:30.387323055Z
,aiot,0,2026-02-24T15:24:30.418260687Z
,aiot,0,2026-02-24T15:29:30.3470719Z
,aiot,0,2026-02-24T15:34:30.369378973Z
,aiot,1,2026-02-24T15:39:30.402776929Z
,aiot,0,2026-02-24T15:44:30.441075019Z
,aiot,0,2026-02-24T15:49:30.479918647Z
,aiot,0,2026-02-24T15:54:30.385304416Z
,aiot,0,2026-02-24T15:59:30.434636732Z
,aiot,0,2026-02-24T16:04:30.451102502Z
,aiot,0,2026-02-24T16:09:30.479405645Z
,aiot,0,2026-02-24T16:14:30.405525582Z
,aiot,0,2026-02-24T16:19:30.445392478Z
,aiot,1,2026-02-24T16:24:30.469197449Z
,aiot,0,2026-02-24T16:29:30.512183684Z
,aiot,0,2026-02-24T16:34:30.535788175Z
,aiot,0,2026-02-24T16:39:30.455279878Z
,aiot,0,2026-02-24T16:44:30.492081115Z
,aiot,0,2026-02-24T16:49:30.515140064Z
,aiot,0,2026-02-24T16:54:30.555075394Z
,aiot,0,2026-02-24T16:59:30.597324016Z
,aiot,3,2026-02-24T17:04:30.632682875Z
,aiot,0,2026-02-24T17:14:30.830540947Z
